Disposal_ID,Book_ID,Employee_ID,Disposal_Method,Material_of_Book,Date
6573964,5165503300,1014,Recycling,Paper,2023-01-06
1593238,7011640235,1013,Incineration,Metal,2024-11-11
7229334,2496441188,1028,Donation,Metal,2023-03-09
9064355,6438849000,1019,Recycling,Paper,2023-03-12
8015794,5443754476,1024,Burial,Paper,2024-08-06
2117558,3360308497,1024,Burial,Metal,2024-03-18
4083644,4945517727,1028,Donation,Leather,2024-03-25
1593286,3771086069,1014,Recycling,Metal,2023-12-02
5394385,4850769670,1008,Recycling,Paper,2024-10-07
4214745,5336888293,1005,Burial,Paper,2023-05-20
4345820,5514300801,1024,Donation,Paper,2023-12-30
5394397,7165659686,1002,Repurposing,Paper,2022-12-13
9457633,8444095079,1013,Recycling,Metal,2023-02-18
8146923,2371360081,1014,Repurposing,Metal,2024-04-02
4083693,5403414928,1005,Incineration,Metal,2023-06-21
6705134,9006778260,1023,Repurposing,Metal,2024-09-11
5918713,6861552572,1002,Incineration,Leather,2023-06-10
8015865,2962611158,1024,Recycling,Leather,2024-02-15
9588734,5597422529,1008,Donation,Metal,2022-12-01
7491584,6866253617,1013,Repurposing,Leather,2023-09-15
6836224,1853374897,1024,Shredding,Leather,2023-04-08
7491586,4747004289,1023,Burial,Synthetic,2023-04-26
9326594,3630969627,1024,Repurposing,Metal,2023-11-02
8015877,5134810781,1024,Shredding,Synthetic,2022-12-22
5263373,6062628137,1028,Shredding,Synthetic,2023-11-05
8015886,3038510259,1013,Shredding,Paper,2024-02-28
7884814,6524040127,1023,Shredding,Synthetic,2023-11-30
5525538,4398049084,1028,Donation,Leather,2024-02-23
6705193,5018905812,1028,Repurposing,Leather,2023-08-06
1593392,6540845133,1019,Incineration,Metal,2023-02-10
3559475,8055143815,1008,Repurposing,Paper,2023-06-26
4739123,6764958785,1002,Incineration,Metal,2024-08-08
6967359,4588272392,1028,Burial,Paper,2024-08-30
8933440,6533170605,1024,Recycling,Metal,2024-03-17
3690585,5735801053,1023,Burial,Metal,2023-03-26
6967385,3251325195,1014,Incineration,Synthetic,2023-10-01
5132389,5241216847,1019,Shredding,Synthetic,2024-09-20
9064577,5169086102,1024,Burial,Metal,2023-01-11
8016003,8420273742,1008,Burial,Metal,2024-06-20
8933508,7332841192,1019,Repurposing,Leather,2022-12-11
9719941,1463263830,1002,Recycling,Paper,2023-03-04
5525643,8183147002,1005,Recycling,Leather,2023-11-07
1986701,1166387324,1019,Incineration,Leather,2023-03-09
8671380,3650007983,1023,Incineration,Synthetic,2023-10-16
6574228,5357549171,1008,Donation,Leather,2024-02-03
8540331,4831175739,1008,Shredding,Metal,2023-03-08
9326764,8824725354,1028,Recycling,Leather,2023-02-16
9588909,1036868176,1028,Burial,Leather,2024-04-08
8933553,5830357238,1013,Donation,Synthetic,2024-08-29
8671412,9357209431,1013,Shredding,Metal,2023-03-09
1069242,3178189145,1013,Repurposing,Paper,2023-07-12
6705339,4614986655,1002,Shredding,Leather,2024-05-25
7622853,9794241478,1023,Burial,Paper,2024-06-24
2248903,7570598641,1008,Burial,Synthetic,2024-03-04
1069275,7826420641,1008,Burial,Leather,2024-11-13
1331420,4041814782,1005,Burial,Paper,2023-10-12
8540383,9334388935,1028,Incineration,Synthetic,2023-08-27
3035362,5439801260,1008,Donation,Leather,2023-12-17
6181108,9280494575,1019,Incineration,Synthetic,2024-06-11
8409338,3526890988,1008,Donation,Synthetic,2023-10-23
8933630,4914845025,1019,Recycling,Paper,2022-12-23
9720066,5960862544,1005,Incineration,Synthetic,2023-01-08
4608260,1567233241,1005,Incineration,Leather,2023-10-30
3035396,3110961829,1019,Incineration,Paper,2023-12-16
7229707,7466086421,1002,Burial,Metal,2024-11-15
8016145,2699699108,1028,Repurposing,Leather,2023-08-08
6181140,9436673424,1008,Recycling,Paper,2023-09-11
6574374,8587711764,1023,Burial,Metal,2024-02-05
3035439,6235326537,1019,Recycling,Leather,2023-04-24
2249007,4785290794,1008,Incineration,Paper,2023-04-14
3821875,6746766817,1014,Recycling,Metal,2023-01-07
9982261,2184413189,1014,Donation,Synthetic,2023-05-01
3559736,7269192928,1008,Incineration,Synthetic,2023-10-31
1462598,2347013959,1019,Donation,Leather,2024-07-05
3559753,4370519396,1024,Repurposing,Metal,2022-12-24
5787983,6367251916,1002,Incineration,Synthetic,2023-12-24
5132638,3746956188,1005,Donation,Synthetic,2023-05-01
9982310,1307259461,1008,Donation,Paper,2022-12-28
4215143,6425252993,1028,Repurposing,Paper,2024-05-26
1593704,4759327277,1002,Donation,Synthetic,2023-08-23
8409450,6741691092,1002,Burial,Synthetic,2023-03-04
8933751,2266312586,1019,Burial,Metal,2023-08-18
4215161,4009221949,1024,Donation,Paper,2023-08-21
4215177,1631006333,1005,Incineration,Paper,2023-01-24
8409482,1286402098,1019,Repurposing,Metal,2024-01-27
7360912,2130312257,1014,Donation,Metal,2023-05-01
3428761,4719094998,1005,Shredding,Leather,2023-01-30
4608411,1471773059,1019,Shredding,Paper,2024-11-28
4739491,1761523184,1013,Shredding,Metal,2024-01-05
5919140,1499597431,1013,Burial,Synthetic,2023-02-01
7360937,1053446923,1028,Recycling,Paper,2023-10-08
3035564,8833968278,1014,Shredding,Paper,2024-05-22
4084172,1499762666,1023,Recycling,Metal,2023-07-31
5919191,9226909619,1013,Donation,Paper,2023-10-15
2511319,7254609268,1014,Incineration,Synthetic,2024-06-12
2511321,1121958469,1019,Shredding,Leather,2024-02-03
3166683,3094166494,1005,Burial,Metal,2022-12-28
5788136,2415291476,1008,Incineration,Leather,2024-07-03
7098859,6718510792,1005,Recycling,Paper,2024-06-29
7754221,1503629158,1014,Shredding,Leather,2022-12-03
5394926,3292389689,1002,Incineration,Paper,2023-11-29
4477427,1997927414,1005,Recycling,Paper,2024-03-09
1462777,9951544060,1019,Burial,Metal,2024-05-31
5263867,1874349442,1028,Donation,Metal,2023-05-16
4870651,7682363271,1008,Repurposing,Synthetic,2023-01-02
5132817,4818389730,1024,Donation,Leather,2024-05-13
9458204,9944340124,1008,Shredding,Metal,2023-12-09
8409630,6578662939,1008,Donation,Synthetic,2023-07-02
2118184,5051600723,1024,Shredding,Metal,2023-06-16
3428909,3191646377,1024,Recycling,Synthetic,2023-03-28
3691053,8470574795,1023,Donation,Paper,2022-12-28
3559986,3461877338,1024,Incineration,Paper,2023-01-09
5132854,6018333997,1024,Donation,Metal,2023-02-20
9589308,2453433204,1023,Recycling,Synthetic,2023-03-25
3691071,5527774283,1023,Repurposing,Metal,2023-03-21
8933955,8849200170,1028,Shredding,Leather,2024-07-09
7623254,7967834835,1014,Repurposing,Paper,2024-07-21
3035736,4036990181,1019,Recycling,Synthetic,2024-04-19
9196123,3645457232,1008,Burial,Synthetic,2023-10-23
8016477,2242570896,1005,Repurposing,Metal,2023-10-17
5526111,6526250598,1008,Shredding,Paper,2024-10-05
4084329,6738610969,1014,Repurposing,Synthetic,2023-01-24
8802922,4073676731,1014,Shredding,Metal,2024-09-08
3035757,7663157975,1028,Incineration,Metal,2023-04-21
8802927,6512692800,1014,Burial,Metal,2024-02-04
6050420,1447534246,1005,Recycling,Paper,2023-10-08
6574709,9455615993,1013,Donation,Synthetic,2024-01-20
5919353,3357118855,1008,Repurposing,Metal,2024-11-25
7885437,8136779973,1014,Burial,Metal,2024-03-05
6705794,7853616379,1005,Burial,Metal,2024-02-12
2118278,9466177013,1024,Incineration,Paper,2023-06-25
7754374,6071466713,1002,Burial,Paper,2023-04-17
1725070,2717593031,1002,Incineration,Leather,2023-12-13
3953296,5521809862,1028,Shredding,Synthetic,2024-05-18
7361172,8732044265,1005,Burial,Leather,2024-11-09
9589396,6066439266,1019,Recycling,Metal,2023-05-15
4477594,2978560912,1002,Recycling,Paper,2023-05-06
8802985,2803610223,1028,Incineration,Paper,2024-04-16
1987243,4402450150,1002,Incineration,Leather,2023-07-26
8802992,5869363866,1023,Incineration,Metal,2023-06-14
7623346,8994046242,1008,Incineration,Metal,2023-02-15
5788341,2732759364,1005,Donation,Paper,2024-05-13
2118329,2402623201,1024,Burial,Paper,2024-06-13
1069756,9455699793,1008,Donation,Leather,2023-01-20
9720518,3632456464,1002,Repurposing,Leather,2024-10-12
3560136,6462142947,1024,Incineration,Leather,2023-02-09
2904776,9380785940,1008,Donation,Synthetic,2024-05-21
3953364,5973799520,1014,Recycling,Synthetic,2024-01-09
4346598,2436532064,1024,Shredding,Leather,2023-03-08
7885555,8426579104,1013,Shredding,Metal,2024-02-09
8016632,9027688926,1028,Repurposing,Metal,2024-04-14
3429124,7235440116,1005,Recycling,Leather,2024-10-21
5526281,2094740685,1008,Shredding,Synthetic,2023-11-23
2511629,4670778738,1024,Recycling,Paper,2023-06-18
5526287,9633773410,1028,Repurposing,Synthetic,2023-02-08
7885586,5351288472,1008,Repurposing,Paper,2022-12-20
4870932,6259337902,1013,Repurposing,Paper,2023-01-07
8409893,8276995095,1028,Recycling,Metal,2024-09-18
1069862,9550966330,1005,Incineration,Synthetic,2023-12-10
9851731,7008629247,1002,Burial,Leather,2024-02-19
3035989,9189678379,1014,Repurposing,Paper,2023-04-01
5002091,6763311591,1002,Shredding,Paper,2024-10-05
5919604,7896553926,1005,Shredding,Leather,2024-02-28
7754614,2178368175,1028,Incineration,Paper,2024-02-09
5919608,9567490768,1002,Shredding,Paper,2024-10-29
6968199,7393988105,1024,Repurposing,Leather,2023-06-08
5002121,1153448064,1019,Incineration,Metal,2023-11-22
1594251,8602554888,1024,Burial,Paper,2023-07-18
2773903,7741231079,1002,Burial,Leather,2023-01-01
5657495,3775145214,1008,Shredding,Metal,2024-09-28
2642860,3237598795,1008,Donation,Synthetic,2022-12-18
3167175,9229882104,1019,Repurposing,Leather,2023-06-06
9982922,4914272535,1019,Incineration,Leather,2023-05-17
7230413,8786876387,1028,Recycling,Leather,2024-07-02
7492558,6929002423,1002,Donation,Metal,2024-11-07
6312911,7268476855,1014,Shredding,Synthetic,2022-12-02
2905040,5220571431,1024,Repurposing,Paper,2022-12-07
5788641,5553842501,1028,Recycling,Paper,2023-01-01
9065443,8910285595,1014,Burial,Metal,2024-08-07
3298307,1444566428,1028,Recycling,Paper,2023-02-06
8147977,3713491232,1014,Incineration,Metal,2023-06-11
6444043,2008061172,1002,Donation,Synthetic,2023-01-15
3822608,6279596053,1005,Burial,Metal,2022-12-29
1856534,5517766228,1024,Burial,Metal,2023-01-25
9327638,4293933409,1013,Repurposing,Metal,2023-01-17
1332261,2758345392,1019,Repurposing,Paper,2024-10-07
5526570,4368359538,1028,Shredding,Metal,2024-11-27
5002283,1441542133,1005,Shredding,Synthetic,2024-03-23
7492653,8561972627,1023,Donation,Leather,2023-08-23
6050868,1324027823,1014,Repurposing,Paper,2024-01-23
3167292,1984080305,1005,Recycling,Paper,2024-10-27
8279108,3975040433,1002,Burial,Metal,2024-04-27
7754833,4056623741,1024,Shredding,Metal,2023-01-16
6050899,2217270056,1019,Recycling,Leather,2023-08-29
5788758,1844885525,1019,Incineration,Paper,2022-12-09
3036250,8841086444,1028,Donation,Synthetic,2024-08-21
3298398,3447989026,1024,Recycling,Metal,2023-11-27
1463391,1715708129,1013,Repurposing,Metal,2024-01-03
5526625,6407118798,1014,Repurposing,Leather,2024-01-29
1332324,5789490132,1014,Incineration,Paper,2023-09-13
1725546,6773506575,1019,Repurposing,Paper,2023-12-04
6444138,2620561686,1028,Recycling,Metal,2024-09-05
1070193,2744123644,1014,Shredding,Leather,2023-10-11
5919864,8983363008,1013,Donation,Leather,2024-01-02
9458817,8048499253,1002,Repurposing,Synthetic,2024-05-08
2643073,5637246131,1019,Burial,Metal,2022-12-02
9852034,2698530092,1005,Donation,Metal,2024-07-17
9983110,1127616450,1008,Recycling,Leather,2024-02-23
9458823,6505278607,1023,Repurposing,Metal,2023-07-19
6444167,1208501028,1014,Shredding,Synthetic,2022-12-30
4609163,2460931810,1008,Incineration,Paper,2024-11-08
8410254,7970764082,1013,Burial,Paper,2024-04-19
9720978,3928270872,1008,Burial,Metal,2023-04-15
5264534,3063002942,1014,Donation,Metal,2023-10-04
3691679,8224660177,1024,Donation,Synthetic,2023-12-27
9458853,6842391218,1008,Repurposing,Metal,2023-07-30
3822757,5670146070,1008,Donation,Metal,2024-11-14
9458854,2389757221,1028,Donation,Leather,2024-03-07
1201321,6006848024,1023,Incineration,Paper,2023-12-29
8279216,1990358741,1002,Shredding,Leather,2024-10-14
3429560,1656464663,1014,Donation,Leather,2023-12-07
2118843,1148944638,1002,Repurposing,Paper,2024-09-03
5395644,8442678868,1019,Shredding,Paper,2023-12-03
8017089,4799093193,1002,Shredding,Leather,2023-11-30
9065671,4082739327,1008,Repurposing,Leather,2024-10-19
4084936,1672909324,1028,Repurposing,Metal,2024-03-19
9196761,8707879784,1002,Recycling,Leather,2024-08-29
6968540,9000351362,1008,Recycling,Synthetic,2023-02-11
2118885,5265922280,1008,Recycling,Leather,2024-05-26
1201387,3125917582,1028,Donation,Paper,2023-03-06
8410348,7578675919,1013,Repurposing,Metal,2023-12-21
6706414,3421476710,1013,Recycling,Paper,2023-02-20
2118902,9114989593,1005,Shredding,Leather,2023-12-01
7230713,3950384436,1014,Repurposing,Synthetic,2023-10-19
1987835,3107483196,1024,Incineration,Leather,2024-02-26
3560705,9087332067,1014,Recycling,Synthetic,2024-09-27
4478216,1365273566,1023,Recycling,Metal,2023-12-31
3167497,9689126403,1028,Burial,Leather,2023-04-03
1332505,6989548534,1014,Shredding,Synthetic,2023-09-25
2381084,8491327919,1013,Donation,Synthetic,2023-09-19
7099680,6010802453,1014,Burial,Metal,2023-11-08
1332524,8141278670,1005,Incineration,Leather,2024-08-09
7492915,1123532351,1024,Recycling,Synthetic,2024-03-04
7361857,3933975129,1019,Shredding,Leather,2024-11-09
2774340,1186274383,1028,Repurposing,Metal,2024-09-01
6313292,4035319299,1014,Burial,Synthetic,2023-11-04
5002582,7016944707,1014,Shredding,Metal,2023-06-05
1594714,7951265660,1019,Shredding,Synthetic,2024-06-23
5789029,4094423017,1019,Repurposing,Leather,2024-06-03
4478310,9229937025,1005,Donation,Leather,2023-03-03
9065831,1297775196,1028,Repurposing,Metal,2023-03-29
1987944,8875473239,1002,Burial,Synthetic,2023-08-25
7624040,6341950234,1014,Burial,Leather,2023-09-27
6968680,3366343404,1013,Recycling,Synthetic,2024-07-01
4871531,5933425165,1008,Incineration,Metal,2023-07-18
4347249,5062929319,1008,Repurposing,Metal,2023-09-03
2774387,5948763223,1023,Donation,Synthetic,2024-05-25
4216180,2114285629,1005,Shredding,Leather,2024-05-09
4085112,5078063959,1023,Recycling,Paper,2024-04-27
1463672,2996295147,1024,Donation,Paper,2022-12-16
6182269,9212955889,1005,Burial,Leather,2024-01-21
6444416,5059802984,1014,Burial,Synthetic,2023-02-25
9590146,2948596895,1014,Burial,Leather,2023-10-19
3822980,5727164296,1013,Donation,Synthetic,2023-03-12
9590151,3553388983,1024,Shredding,Leather,2024-02-26
3560843,3000006924,1019,Donation,Paper,2024-11-17
2250130,4314037199,1005,Recycling,Leather,2023-07-25
8279450,9004124108,1028,Donation,Synthetic,2023-07-25
9328033,7278997420,1023,Donation,Metal,2024-06-04
7230898,3491147747,1028,Recycling,Paper,2022-12-02
3429837,6666563162,1013,Incineration,Synthetic,2023-07-29
3167696,4323496605,1005,Burial,Paper,2024-08-04
1070563,7867267378,1019,Burial,Metal,2023-10-21
3954148,2249097676,1008,Incineration,Leather,2024-08-14
5395942,8877248803,1008,Incineration,Metal,2024-09-02
9721327,8918951635,1019,Repurposing,Leather,2023-07-11
5395953,4809427559,1002,Recycling,Leather,2023-12-05
8148469,3593786997,1005,Recycling,Leather,2024-06-17
1463800,1123632557,1013,Incineration,Leather,2024-03-30
3823098,9028990247,1002,Shredding,Paper,2023-04-11
1070588,1340905342,1014,Incineration,Leather,2023-01-30
3954172,5125027743,1023,Incineration,Synthetic,2024-11-25
4085253,4371905015,1028,Repurposing,Leather,2023-09-29
9590288,2941241069,1002,Donation,Leather,2024-03-01
2905618,1080419133,1019,Shredding,Metal,2023-09-25
4347421,5648918324,1024,Incineration,Synthetic,2023-04-30
6051360,1070367067,1024,Recycling,Synthetic,2024-04-04
8672804,5564219639,1008,Incineration,Leather,2023-11-18
4216387,4870142641,1002,Incineration,Leather,2024-05-21
9852490,8059211776,1014,Repurposing,Leather,2024-03-15
2905681,2507621320,1023,Donation,Synthetic,2024-06-11
5789289,7702026530,1028,Donation,Metal,2023-12-27
2381424,8336090984,1005,Repurposing,Synthetic,2024-03-29
5920371,4752082120,1024,Repurposing,Paper,2024-03-03
9459315,7687406620,1023,Incineration,Paper,2022-12-29
2381428,2623048581,1002,Burial,Leather,2023-07-17
9983614,4087654944,1002,Shredding,Metal,2024-03-16
8935043,6827496141,1028,Donation,Paper,2024-02-04
2119308,8054737897,1024,Burial,Synthetic,2024-08-29
7493261,1007247405,1023,Incineration,Metal,2023-08-29
3954323,8699384487,1028,Repurposing,Leather,2023-04-17
6313621,6841212315,1013,Burial,Synthetic,2023-11-24
4085406,4065353632,1019,Donation,Leather,2024-07-26
4740770,8240762686,1005,Repurposing,Leather,2023-09-18
6182565,8917136385,1002,Burial,Synthetic,2024-03-07
7886506,7211286863,1023,Recycling,Synthetic,2024-01-31
6575791,5205018502,1013,Recycling,Leather,2022-12-06
9328303,4857284567,1019,Shredding,Paper,2024-09-07
7624375,5059516450,1024,Shredding,Synthetic,2023-03-03
3299000,1695109780,1008,Donation,Paper,2023-05-24
2381497,8647968571,1019,Donation,Paper,2024-06-09
2905795,2023756079,1013,Shredding,Metal,2024-05-02
8410825,9030599259,1014,Donation,Synthetic,2023-07-20
7886541,2959732922,1028,Recycling,Paper,2024-07-17
2381517,8594131169,1008,Shredding,Paper,2022-12-20
5002973,5895782734,1005,Donation,Metal,2023-07-02
4740831,4307188684,1002,Repurposing,Paper,2024-05-11
9066209,7277861702,1008,Donation,Metal,2023-07-09
2512613,5205052645,1024,Burial,Metal,2022-12-11
3692277,4739424281,1013,Burial,Synthetic,2024-11-05
6313718,3134031901,1002,Recycling,Paper,2024-08-02
1201911,9624819441,1002,Donation,Leather,2023-08-01
5658360,8481753122,1028,Donation,Paper,2023-08-14
8541955,9819228453,1002,Incineration,Leather,2024-02-28
8017696,6632095685,1024,Incineration,Leather,2024-06-25
1988393,9005028296,1014,Burial,Synthetic,2023-05-08
6838061,8104602403,1014,Donation,Metal,2024-02-24
3561268,8779800857,1013,Incineration,Synthetic,2024-07-07
9721677,7443729842,1013,Incineration,Synthetic,2023-08-08
1070941,6929287781,1002,Donation,Synthetic,2024-09-17
1988470,4889439873,1013,Donation,Metal,2023-08-22
1595256,9311862404,1024,Donation,Leather,2024-01-19
8148877,8753004360,1023,Burial,Paper,2024-07-28
4872084,9292792340,1024,Donation,Leather,2023-07-23
9721756,3265370516,1019,Incineration,Metal,2024-09-10
3037085,6798054788,1013,Repurposing,Metal,2024-07-09
3823525,6764588658,1008,Shredding,Synthetic,2024-05-02
4872116,4576019889,1002,Donation,Leather,2023-04-23
2774968,3910366708,1019,Burial,Leather,2024-01-16
1988537,1723870357,1028,Repurposing,Synthetic,2024-11-07
3561403,8660660259,1013,Incineration,Paper,2023-05-24
5527487,4244118815,1024,Incineration,Synthetic,2024-03-12
4085704,2897822021,1023,Burial,Synthetic,2023-05-30
7100360,4652230764,1024,Recycling,Paper,2023-03-04
6838235,6117773426,1013,Repurposing,Paper,2023-12-22
1726428,6881836687,1014,Burial,Paper,2024-11-13
8542175,3530729798,1005,Burial,Paper,2024-05-18
1595360,4366088172,1023,Donation,Paper,2023-06-08
8935406,2901238024,1023,Donation,Paper,2023-01-21
6576119,1958485405,1023,Burial,Paper,2023-04-10
4610050,6370109532,1028,Donation,Leather,2022-12-04
6313996,3501976586,1019,Burial,Metal,2023-06-04
7231504,3612536986,1014,Incineration,Leather,2023-09-28
9852952,8433735042,1002,Burial,Synthetic,2023-01-16
3954718,3218867854,1014,Incineration,Leather,2024-09-23
8935456,7765100645,1019,Shredding,Synthetic,2024-03-19
6182945,3702295289,1014,Recycling,Leather,2023-03-21
5003314,5582819062,1024,Repurposing,Leather,2023-10-10
6445115,1527879053,1028,Incineration,Synthetic,2023-02-17
7231563,8704857898,1023,Donation,Leather,2024-03-01
3037259,8765658738,1028,Recycling,Paper,2024-07-05
4872272,4069276220,1002,Shredding,Paper,2023-05-03
9590865,3963485229,1028,Recycling,Paper,2024-05-20
4216918,1796448087,1028,Repurposing,Metal,2023-09-15
4085847,1746912660,1013,Incineration,Leather,2024-02-28
4872280,4535664946,1023,Donation,Synthetic,2023-03-22
5527643,8436387417,1019,Incineration,Metal,2023-06-27
9197660,6057387020,1008,Burial,Paper,2024-04-30
5134431,8978544396,1014,Recycling,Paper,2022-12-17
4872292,4838755295,1028,Recycling,Paper,2024-07-01
7886953,1208979562,1005,Repurposing,Metal,2023-04-15
6314093,1972227043,1013,Incineration,Paper,2023-10-20
9197679,1858476059,1014,Recycling,Paper,2024-02-15
3299447,2409960198,1024,Repurposing,Metal,2022-12-24
9459841,8591386449,1013,Repurposing,Metal,2024-05-28
3954818,5465431422,1024,Burial,Paper,2024-09-02
3692690,1842088824,1002,Recycling,Leather,2024-08-04
9853079,9467793528,1014,Recycling,Leather,2024-05-18
3561625,4482442280,1023,Repurposing,Synthetic,2024-05-03
2119840,5978983214,1023,Repurposing,Paper,2023-12-25
6052005,6575091663,1028,Burial,Synthetic,2023-07-21
2119848,5857735661,1005,Incineration,Paper,2024-11-06
7493802,1586810636,1014,Recycling,Leather,2023-10-14
1988783,9435192161,1014,Repurposing,Synthetic,2023-03-14
5134518,7060262221,1023,Burial,Synthetic,2024-05-25
1333437,9924008463,1023,Shredding,Paper,2024-03-23
3823805,2597953653,1008,Repurposing,Paper,2024-05-19
4610239,9759668638,1002,Repurposing,Metal,2024-09-20
9853120,2395243976,1019,Recycling,Metal,2023-05-07
7231681,9742117659,1024,Recycling,Synthetic,2023-05-31
5396669,7622400302,1002,Recycling,Synthetic,2022-12-21
5003459,1031022540,1023,Burial,Leather,2023-11-23
6052029,4440219542,1002,Donation,Synthetic,2023-05-06
5658822,4529097721,1019,Recycling,Leather,2024-05-07
9853128,7808847173,1023,Burial,Metal,2024-04-17
4872404,9629299077,1014,Incineration,Synthetic,2023-04-08
7755988,5479354667,1028,Incineration,Synthetic,2023-08-20
9197789,9983104907,1005,Shredding,Synthetic,2023-07-15
4741346,7026627657,1019,Recycling,Synthetic,2024-06-26
3430630,9734722336,1013,Incineration,Metal,2024-06-04
7887087,5423522628,1023,Shredding,Leather,2023-12-20
1464569,4636684844,1014,Repurposing,Leather,2024-11-25
4348159,1072376411,1005,Burial,Leather,2024-11-20
2775296,7160608542,1013,Incineration,Paper,2023-10-18
3168515,2942028407,1002,Recycling,Paper,2023-09-01
4479236,5412747512,1013,Recycling,Metal,2024-01-30
5134599,5840200667,1019,Burial,Paper,2023-03-26
9722123,4120649558,1023,Incineration,Paper,2024-08-22
7756045,7902233852,1002,Incineration,Metal,2024-02-04
2382098,6048281907,1023,Incineration,Leather,2023-08-27
8411419,5530771126,1014,Recycling,Paper,2023-05-26
8149280,8068839593,1002,Shredding,Metal,2023-04-17
9197856,7148723939,1013,Repurposing,Paper,2024-08-20
4741425,6914581869,1008,Donation,Paper,2023-06-29
9460022,3512997829,1013,Incineration,Leather,2024-11-03
1333567,7344089417,1014,Shredding,Leather,2024-08-16
5265729,6408302811,1014,Recycling,Synthetic,2024-09-13
6052171,9869818838,1008,Donation,Synthetic,2024-02-18
3955032,7940197537,1028,Shredding,Synthetic,2024-08-21
6707544,2340759819,1008,Recycling,Synthetic,2023-11-30
1857883,6971993995,1013,Repurposing,Paper,2023-05-01
3692899,9699241920,1013,Repurposing,Metal,2024-02-16
2382181,8707176171,1023,Repurposing,Paper,2023-05-13
8411508,3520035185,1019,Incineration,Synthetic,2023-10-08
7231865,6917806471,1014,Repurposing,Paper,2023-10-30
8411515,8355931979,1023,Repurposing,Paper,2023-05-27
7756156,3654468103,1005,Recycling,Synthetic,2023-08-31
6445454,4804493314,1005,Recycling,Metal,2024-03-02
8935822,1804858688,1014,Repurposing,Metal,2024-06-28
2513297,2830040967,1028,Shredding,Paper,2024-07-22
7231903,1045351530,1019,Repurposing,Synthetic,2023-03-26
1595811,4860047611,1005,Shredding,Metal,2023-01-19
7625128,3033049899,1005,Incineration,Synthetic,2023-04-16
6183341,3206478778,1014,Burial,Metal,2023-08-18
9066927,8607890477,1002,Shredding,Metal,2024-04-10
7625139,4737807278,1024,Incineration,Synthetic,2024-09-29
6838719,8500501900,1005,Repurposing,Leather,2023-10-27
2513347,2714428013,1008,Burial,Paper,2022-12-04
9329098,1788519132,1014,Shredding,Leather,2023-07-01
2382299,9344527880,1014,Recycling,Leather,2023-04-29
2120157,7924358901,1002,Incineration,Synthetic,2023-12-26
8673765,1870350839,1008,Shredding,Metal,2024-11-01
2644455,8124458827,1019,Shredding,Paper,2024-11-26
6838763,1353222970,1028,Burial,Synthetic,2023-01-30
9591278,5684632266,1013,Incineration,Synthetic,2023-02-10
3693047,5930035580,1019,Repurposing,Metal,2023-01-08
9329147,3658576217,1008,Donation,Leather,2023-09-26
3168766,4411548237,1013,Incineration,Leather,2022-12-02
7363082,2181157979,1013,Incineration,Leather,2023-01-02
6838802,4136795178,1013,Repurposing,Metal,2024-05-03
2382355,7476110537,1014,Donation,Synthetic,2023-08-20
5265957,9145943879,1008,Shredding,Synthetic,2024-01-09
4610599,1843407756,1014,Repurposing,Metal,2024-08-02
8280617,6955532808,1013,Recycling,Leather,2024-01-31
3168812,5611509757,1014,Incineration,Metal,2024-04-03
4479534,8194116156,1028,Burial,Synthetic,2024-01-07
7887411,6825316620,1002,Shredding,Leather,2024-03-18
7756349,4483641779,1023,Shredding,Metal,2023-03-27
3168835,3824909061,1014,Recycling,Metal,2023-02-15
9198151,9673648581,1005,Shredding,Leather,2023-07-25
3037768,3597380943,1019,Repurposing,Leather,2023-09-04
1989199,9739602294,1008,Donation,Metal,2023-06-11
8149586,8537105463,1013,Incineration,Leather,2023-03-14
7232083,7411810686,1005,Donation,Synthetic,2023-12-04
1464914,5174829493,1024,Burial,Synthetic,2023-03-28
7625337,4804743362,1019,Incineration,Leather,2024-02-28
9984634,8264900000,1005,Recycling,Paper,2023-02-10
9984636,5044390244,1013,Incineration,Leather,2024-10-25
4610686,5446023569,1008,Recycling,Paper,2023-02-01
9853578,1949835763,1014,Burial,Synthetic,2023-01-16
4479637,3837291755,1014,Repurposing,Leather,2022-12-15
7494296,2006449902,1023,Donation,Metal,2024-10-25
1333915,2302159692,1005,Recycling,Synthetic,2024-06-09
1989276,9680883050,1005,Recycling,Leather,2024-02-28
8280735,7610013782,1005,Repurposing,Synthetic,2023-04-29
8411809,1453946634,1014,Incineration,Leather,2023-05-22
1071781,4503329783,1005,Repurposing,Leather,2024-01-16
5921446,1504461281,1024,Burial,Paper,2023-05-11
6838957,2794452481,1023,Recycling,Metal,2023-08-29
3037881,1972871644,1008,Incineration,Paper,2024-06-23
7494340,2008673193,1024,Burial,Metal,2024-11-19
3037909,7733011704,1002,Burial,Leather,2023-11-19
7625433,3179310136,1024,Donation,Leather,2024-01-08
4086490,8860229587,1024,Donation,Metal,2024-05-22
6052573,5072061411,1023,Shredding,Metal,2024-03-23
2251491,1878626377,1013,Recycling,Paper,2024-11-08
4479728,7397192696,1019,Burial,Leather,2023-05-28
9722610,6990443193,1023,Incineration,Metal,2024-01-04
3955449,6576922921,1008,Shredding,Metal,2023-07-02
6314747,6693605333,1002,Recycling,Leather,2023-07-12
6314748,9339148714,1023,Incineration,Paper,2023-04-05
5659390,1224404579,1023,Recycling,Leather,2023-09-26
3431183,8445099928,1005,Recycling,Paper,2024-09-04
