Upkeep_ID,Book_ID,Employee_ID,Tools_Used,Reason_for_Upkeep,Date
83380536,8154109765,1016,Scissors,Torn pages,2023-04-10
62277950,8702719590,1003,Tweezers,Cover damage,2023-01-22
12470591,8903090941,1026,Glue,Faded text,2024-06-03
52185406,3934911987,1026,Clamps,Water damage,2024-07-07
54282561,1956509934,1006,Tweezers,Dust accumulation,2024-08-15
18499904,5700843924,1006,Glue,Torn pages,2023-11-27
17582418,8356001936,1003,Scalpel,Loose binding,2024-01-16
82725204,9236789052,1018,Tweezers,Insect damage,2023-04-03
72108376,6051421385,1003,Scalpel,Mold growth,2023-09-02
55593305,2469881649,1026,Binding Tape,Mold growth,2023-08-20
36194649,8237542865,1026,Clamps,Insect damage,2024-09-26
13519198,8628404092,1026,Scalpel,Water damage,2024-11-09
33704286,8161517791,1030,Scalpel,Torn pages,2024-07-21
58214752,7651927978,1018,Brush,Aging and brittleness,2024-01-08
36718946,5034985958,1018,Tweezers,Dust accumulation,2024-06-01
41306467,4890735190,1018,Brush,Loose binding,2023-12-23
53365095,4647531114,1012,Tweezers,Torn pages,2023-11-25
60180845,3916965345,1018,Scissors,Faded text,2023-10-30
20990319,4358180817,1006,Binding Tape,Faded text,2024-03-12
27150709,3818050729,1030,Scalpel,Staining,2024-10-11
54937973,9576170669,1030,Glue,Mold growth,2023-11-07
85346680,3740514700,1012,Tweezers,Water damage,2024-02-07
13388152,9352714895,1012,Scalpel,Dust accumulation,2023-07-09
34359672,2839129862,1018,Scissors,Mold growth,2023-12-28
26626430,6733186999,1012,Scalpel,Cover damage,2023-12-05
38291840,2691656443,1025,Glue,Loose binding,2023-05-25
27412865,6648882121,1012,Scissors,Torn pages,2024-11-30
73943426,7009439097,1003,Brush,Water damage,2024-04-24
29378956,5435703682,1026,Binding Tape,Water damage,2024-01-18
38422929,9415380888,1012,Scalpel,Dust accumulation,2023-09-26
92162450,3661863199,1003,Scalpel,Torn pages,2024-09-06
18368918,8578768912,1020,Scissors,Aging and brittleness,2022-12-14
65948062,3387104551,1020,Scissors,Dust accumulation,2023-04-07
70928801,8927278959,1026,Clamps,Loose binding,2024-03-16
62933410,7624136977,1026,Scissors,Cover damage,2023-03-20
22563236,6936623949,1006,Scissors,Torn pages,2024-09-30
90851757,4073720634,1020,Binding Tape,Insect damage,2023-04-16
63982001,8240689491,1018,Scalpel,Cover damage,2024-02-21
72370618,6000167268,1020,Brush,Aging and brittleness,2024-10-01
22170043,4667906822,1026,Brush,Mold growth,2023-11-03
95046081,5535929238,1016,Glue,Water damage,2023-07-06
87050690,6754555673,1026,Scissors,Mold growth,2024-03-15
15747534,1061090137,1020,Binding Tape,Dust accumulation,2023-01-30
48908754,1712407413,1020,Clamps,Mold growth,2023-08-29
83904983,9004744906,1016,Glue,Cover damage,2024-04-16
63588828,6729003643,1003,Glue,Water damage,2024-05-17
95832546,9628267053,1006,Scalpel,Dust accumulation,2023-12-29
31738338,4284223894,1012,Scissors,Insect damage,2023-02-04
37898724,1841366923,1012,Glue,Dust accumulation,2023-01-28
51923429,5274357220,1025,Scissors,Cover damage,2023-11-06
70142439,6785832078,1020,Scissors,Torn pages,2024-11-01
92424684,9551852028,1020,Tweezers,Mold growth,2024-02-05
78662126,5714979515,1012,Clamps,Loose binding,2024-05-07
69487087,6973376291,1020,Clamps,Torn pages,2024-11-16
45369839,4483897740,1026,Scalpel,Mold growth,2023-01-04
16271855,6455489287,1003,Glue,Mold growth,2022-12-15
58608118,3572825758,1026,Brush,Dust accumulation,2023-07-01
39209463,1679420251,1012,Clamps,Faded text,2024-10-11
70404604,2624967600,1016,Tweezers,Torn pages,2024-03-25
18631164,1556707655,1012,Brush,Aging and brittleness,2023-05-05
22301182,6143844134,1030,Tweezers,Torn pages,2024-03-29
61622792,8656874467,1016,Tweezers,Mold growth,2023-06-04
49564170,3518635448,1016,Glue,Insect damage,2023-03-02
96356875,6282214688,1025,Glue,Insect damage,2023-10-07
29116941,9150156500,1025,Scissors,Staining,2024-11-28
24005134,7261203192,1026,Glue,Dust accumulation,2024-07-31
66472464,1547450204,1016,Scissors,Insect damage,2023-10-04
20859410,1946152724,1018,Scalpel,Cover damage,2024-03-15
67389970,3395203874,1012,Glue,Aging and brittleness,2023-12-30
53234198,2012548742,1030,Binding Tape,Water damage,2023-12-09
41568793,8579799803,1003,Clamps,Cover damage,2024-08-22
64637467,6194073821,1020,Glue,Faded text,2024-01-03
20335146,3333078930,1018,Brush,Insect damage,2024-11-27
43534892,4220556846,1026,Tweezers,Insect damage,2023-10-11
72370733,5897690660,1030,Scalpel,Water damage,2023-12-06
17844782,9616986467,1020,Tweezers,Aging and brittleness,2022-12-18
93473325,2326394460,1018,Brush,Water damage,2024-07-25
46942768,7536756643,1025,Brush,Water damage,2023-10-31
17844790,3414369930,1018,Binding Tape,Staining,2023-01-30
44845624,5561041976,1026,Clamps,Torn pages,2023-11-13
85084728,2293917854,1030,Glue,Mold growth,2023-01-26
71453241,2173776295,1016,Tweezers,Faded text,2024-02-15
32393793,2693092403,1026,Glue,Staining,2024-04-03
24398404,4679572024,1020,Brush,Mold growth,2024-07-21
89147977,6391483037,1016,Binding Tape,Insect damage,2023-10-03
78006859,4577014844,1018,Scissors,Dust accumulation,2024-02-11
31214169,9971367067,1030,Scalpel,Dust accumulation,2023-05-01
88361563,7292074920,1016,Glue,Aging and brittleness,2023-04-19
88492638,1320436516,1012,Binding Tape,Insect damage,2024-08-06
92424801,6702818151,1012,Clamps,Faded text,2023-04-30
16796258,8136774097,1030,Tweezers,Aging and brittleness,2023-09-05
16534113,6982223409,1018,Brush,Torn pages,2023-05-19
81283686,8183147002,1016,Scissors,Dust accumulation,2023-03-05
24136299,8701749639,1026,Brush,Insect damage,2023-11-29
58346091,7603772994,1012,Tweezers,Insect damage,2022-12-30
24529518,6218295253,1003,Glue,Cover damage,2023-05-20
13257328,3699634192,1012,Clamps,Faded text,2023-02-15
20073077,2743514079,1018,Brush,Aging and brittleness,2023-09-01
43141750,7808046268,1006,Clamps,Mold growth,2023-11-17
88230519,9792103584,1026,Clamps,Cover damage,2023-01-25
60050040,1808724675,1018,Scalpel,Cover damage,2023-05-11
52185720,5949909993,1012,Tweezers,Dust accumulation,2023-09-30
39471740,8925225571,1012,Glue,Aging and brittleness,2024-10-11
49302148,4009060239,1006,Glue,Mold growth,2023-06-05
30952068,2681893380,1006,Glue,Cover damage,2024-10-25
53496454,1160352931,1025,Clamps,Insect damage,2023-08-24
18369161,4181176253,1003,Scissors,Water damage,2023-08-07
64113295,9559519499,1006,Clamps,Staining,2023-01-02
75647635,9377901790,1003,Tweezers,Staining,2023-04-12
27806360,6298108062,1012,Clamps,Cover damage,2023-12-31
37374617,7835878129,1025,Scalpel,Insect damage,2023-11-29
97536672,7429629825,1026,Brush,Staining,2023-12-01
54807201,4771139180,1018,Glue,Mold growth,2023-10-24
95963823,1425834307,1025,Scissors,Faded text,2024-09-22
73419452,1973849083,1025,Glue,Staining,2024-05-03
44190398,2075861564,1012,Brush,Insect damage,2023-03-27
15223496,6135377405,1012,Scissors,Insect damage,2024-05-02
85740235,2564339367,1020,Glue,Staining,2022-12-17
31607502,9262750144,1026,Scalpel,Torn pages,2023-08-21
30165720,2226118514,1006,Glue,Loose binding,2024-01-04
39209689,8142655851,1018,Brush,Cover damage,2023-05-20
47074012,1288614778,1026,Glue,Aging and brittleness,2023-05-09
67521249,3875044092,1018,Clamps,Mold growth,2023-04-06
38554344,5955954619,1016,Scalpel,Faded text,2023-08-21
16272105,8846399435,1003,Scissors,Torn pages,2024-07-24
16403186,8872180640,1026,Scissors,Faded text,2023-05-06
75254516,5468975858,1016,Scalpel,Mold growth,2024-09-10
22956806,7144668651,1012,Scalpel,Loose binding,2022-12-09
70273799,9024777445,1026,Scissors,Insect damage,2023-04-02
34097945,6347866290,1016,Scissors,Torn pages,2023-02-20
94784283,7399533700,1012,Scissors,Water damage,2024-06-30
79055644,9166900004,1026,Scissors,Cover damage,2024-02-23
23350047,3667657592,1026,Scissors,Dust accumulation,2023-08-08
62933799,8694339137,1030,Clamps,Dust accumulation,2023-08-11
41175848,7683407912,1025,Clamps,Mold growth,2024-01-03
83512109,5247623589,1016,Tweezers,Loose binding,2024-02-14
11684659,4994328079,1018,Scalpel,Faded text,2023-07-20
72502068,4263121127,1030,Scissors,Loose binding,2024-04-10
38816564,3668212848,1025,Binding Tape,Aging and brittleness,2023-03-19
84560692,9220635235,1003,Scalpel,Water damage,2024-04-22
49957687,8956860969,1026,Brush,Insect damage,2023-03-14
13781816,1933528259,1003,Scalpel,Aging and brittleness,2023-03-15
57166650,1590389753,1016,Glue,Faded text,2023-08-01
41831228,3312070002,1003,Scalpel,Mold growth,2023-01-24
25316157,8548567909,1018,Scissors,Dust accumulation,2023-12-10
54545217,4043724992,1030,Clamps,Water damage,2024-05-29
11684674,8053524910,1012,Scissors,Cover damage,2023-06-27
50481985,2803586077,1003,Brush,Loose binding,2023-10-03
60050245,7407212725,1016,Glue,Cover damage,2023-07-13
26626888,7962774422,1030,Brush,Mold growth,2022-12-21
35933004,4586190311,1012,Tweezers,Dust accumulation,2024-09-17
33573710,8062763736,1018,Binding Tape,Dust accumulation,2024-10-14
36457294,2520387555,1025,Clamps,Dust accumulation,2023-05-27
55987039,2287055157,1026,Tweezers,Aging and brittleness,2023-02-24
38423393,9974743449,1026,Tweezers,Mold growth,2023-07-10
88492897,4869647721,1006,Scissors,Torn pages,2024-10-28
94260068,5822595257,1012,Brush,Water damage,2024-08-12
64768868,6194071309,1016,Brush,Cover damage,2024-10-18
33573737,9216927966,1012,Clamps,Staining,2024-09-06
38554476,1176948416,1026,Scalpel,Mold growth,2024-07-18
29248365,2143583095,1003,Scalpel,Water damage,2023-01-15
33442677,6605093126,1025,Brush,Loose binding,2023-01-29
17714041,6868760458,1006,Scalpel,Faded text,2024-10-08
76565377,7621724141,1026,Tweezers,Loose binding,2023-11-29
97405828,2561137801,1025,Tweezers,Mold growth,2023-03-27
10111879,5828618275,1030,Binding Tape,Water damage,2024-02-15
88492936,6118822021,1030,Clamps,Insect damage,2023-10-30
74337160,5289503872,1026,Tweezers,Aging and brittleness,2023-10-10
72633227,6666329807,1003,Glue,Cover damage,2024-02-18
64375691,7369630088,1018,Clamps,Water damage,2023-10-30
40520589,6246595128,1003,Clamps,Loose binding,2023-12-30
94391182,7386355248,1006,Clamps,Mold growth,2023-04-22
27937679,9418815316,1020,Brush,Loose binding,2024-01-13
67914645,8065090771,1003,Brush,Aging and brittleness,2024-02-12
12995479,8390574757,1016,Clamps,Staining,2023-06-26
15879063,2944090569,1012,Scissors,Staining,2024-05-01
93473695,7236842904,1012,Scissors,Aging and brittleness,2023-02-06
38292383,7737579562,1030,Glue,Cover damage,2024-07-04
18762659,6487080937,1003,Clamps,Torn pages,2024-05-23
54021029,1306187305,1016,Brush,Loose binding,2024-06-24
40913834,3640903490,1020,Glue,Loose binding,2023-10-04
72764330,4402124908,1012,Glue,Aging and brittleness,2024-02-21
79449005,5645505405,1016,Scalpel,Dust accumulation,2024-07-03
84822964,6583977124,1030,Tweezers,Dust accumulation,2024-01-10
41175992,3486833804,1030,Tweezers,Staining,2023-03-14
68570041,8051384511,1025,Glue,Aging and brittleness,2023-09-26
85740472,2034428057,1006,Tweezers,Cover damage,2024-06-02
20990913,4829722726,1020,Glue,Aging and brittleness,2024-04-25
54938561,2822074514,1020,Tweezers,Staining,2024-07-15
54021057,5094945131,1012,Clamps,Loose binding,2024-03-06
39996354,5872629497,1012,Scalpel,Loose binding,2024-11-23
12078032,4409391120,1003,Scalpel,Dust accumulation,2023-02-22
47729634,7471491852,1020,Brush,Mold growth,2024-08-28
32000996,2065709341,1006,Tweezers,Cover damage,2023-02-09
65555431,2255980844,1003,Binding Tape,Mold growth,2023-10-24
95833065,3113720113,1012,Brush,Staining,2024-09-24
89803755,7185102779,1030,Scissors,Water damage,2024-04-17
28855277,4150034441,1006,Scissors,Cover damage,2024-06-22
87706611,7097094387,1018,Brush,Loose binding,2024-07-11
99765237,5294681261,1018,Scalpel,Dust accumulation,2023-05-13
88099833,1537063604,1003,Clamps,Water damage,2024-03-13
55200765,3143378483,1016,Tweezers,Aging and brittleness,2022-12-19
97012734,3612910347,1025,Brush,Torn pages,2023-11-27
47729664,5277181495,1016,Scissors,Torn pages,2024-02-09
99896323,5414749073,1003,Glue,Mold growth,2023-12-30
18369543,3352250497,1012,Tweezers,Water damage,2024-05-23
88886279,4828351081,1020,Clamps,Loose binding,2023-11-24
48385032,6014385618,1016,Scalpel,Faded text,2023-04-13
58739724,2658874536,1006,Scissors,Cover damage,2023-04-18
36850703,9746017362,1020,Tweezers,Staining,2024-01-21
63458329,4378851661,1030,Glue,Faded text,2023-07-21
35277854,8606898861,1006,Scissors,Insect damage,2023-04-27
76434463,2885034769,1025,Tweezers,Loose binding,2023-12-21
10636327,7018746708,1016,Glue,Aging and brittleness,2023-07-22
21122093,4011049841,1020,Scissors,Torn pages,2024-11-18
54414386,8049496051,1012,Clamps,Dust accumulation,2024-06-18
84954162,8022626215,1016,Scalpel,Water damage,2024-08-06
15486005,4592807420,1026,Scissors,Cover damage,2024-08-10
14175288,5897375498,1012,Tweezers,Water damage,2023-04-17
22301753,9850728740,1016,Tweezers,Torn pages,2024-11-20
17058874,1326083179,1003,Clamps,Staining,2023-02-25
50351161,5636341521,1020,Scalpel,Dust accumulation,2024-04-21
58477632,3328032396,1003,Binding Tape,Water damage,2023-11-18
65686594,3086716703,1026,Scissors,Insect damage,2024-11-21
46025795,7560380754,1006,Binding Tape,Loose binding,2024-08-29
73419846,9340361756,1006,Scissors,Water damage,2023-08-23
22957128,5631311545,1006,Tweezers,Loose binding,2024-02-04
24005708,6482299132,1026,Scissors,Dust accumulation,2022-12-08
77483084,5869638202,1003,Tweezers,Aging and brittleness,2024-07-22
46156876,6347782558,1006,Scalpel,Mold growth,2024-10-01
47467601,3932967609,1025,Scalpel,Staining,2024-10-14
66210898,5935064436,1020,Glue,Aging and brittleness,2024-10-25
97406035,4013981904,1020,Clamps,Insect damage,2024-01-23
87575637,6393967339,1003,Glue,Cover damage,2024-01-28
76303447,9280993667,1020,Scissors,Cover damage,2023-02-24
72633432,6873242490,1016,Binding Tape,Dust accumulation,2023-01-07
64113774,9404630761,1018,Clamps,Torn pages,2023-11-17
94653551,7220192959,1006,Scissors,Cover damage,2024-05-17
66473070,4750029881,1012,Brush,Staining,2023-11-17
62803062,8404975505,1016,Clamps,Aging and brittleness,2024-03-27
42224760,1228817791,1026,Scalpel,Mold growth,2023-12-19
68045946,3954887512,1020,Clamps,Insect damage,2024-10-24
67259524,1260229149,1018,Brush,Torn pages,2024-09-07
44321935,9991058079,1018,Tweezers,Staining,2022-12-18
92818576,5089425788,1025,Glue,Mold growth,2024-01-16
28724369,3207073300,1025,Brush,Torn pages,2023-12-30
86920341,4430568171,1018,Scalpel,Aging and brittleness,2023-10-08
51793047,8708092328,1026,Brush,Mold growth,2023-03-05
68045977,5956370870,1016,Scissors,Insect damage,2023-07-10
98847898,2453264430,1016,Clamps,Water damage,2023-01-27
75779227,3352385261,1012,Scalpel,Torn pages,2023-06-02
60837020,2196729554,1025,Scissors,Torn pages,2024-08-08
90328222,7818624786,1003,Scissors,Faded text,2024-02-14
91245727,6761485915,1006,Scissors,Dust accumulation,2023-02-13
90459296,4769616159,1012,Scissors,Cover damage,2022-12-02
16665765,3681163901,1018,Clamps,Staining,2024-01-07
36326569,4347759460,1030,Brush,Insect damage,2024-11-25
41438378,9719209606,1030,Scalpel,Loose binding,2023-04-23
96488618,8522749709,1020,Binding Tape,Cover damage,2023-04-17
87968941,3973482232,1026,Binding Tape,Torn pages,2024-01-28
95702190,3531001067,1025,Scissors,Cover damage,2024-03-21
95571122,7610454669,1006,Clamps,Cover damage,2023-01-29
18631863,4584294027,1025,Glue,Insect damage,2024-01-20
98979001,9029146727,1012,Binding Tape,Loose binding,2023-02-22
99896513,8055222366,1030,Tweezers,Torn pages,2023-11-12
40127684,9267645060,1006,Tweezers,Mold growth,2024-02-07
44977352,4401581428,1020,Glue,Staining,2023-09-11
65162457,8478346480,1026,Tweezers,Insect damage,2023-07-27
56642777,8817973255,1025,Scalpel,Cover damage,2024-04-30
61623517,4499385027,1025,Tweezers,Water damage,2023-05-28
90459362,7912582692,1006,Clamps,Faded text,2023-05-10
51006691,3949697718,1012,Scissors,Staining,2024-05-04
64900326,6374467893,1018,Tweezers,Water damage,2023-03-12
24661224,3714719648,1030,Scalpel,Loose binding,2023-01-11
47992042,9062142754,1018,Glue,Cover damage,2024-09-24
50089196,4986797967,1018,Clamps,Insect damage,2024-03-05
67521772,4607267328,1020,Brush,Water damage,2023-12-27
42487023,3574000224,1020,Tweezers,Faded text,2024-05-14
66473203,5797416456,1012,Binding Tape,Water damage,2024-01-04
18894071,8303455236,1025,Scissors,Mold growth,2023-04-07
11685112,9602949946,1018,Glue,Torn pages,2024-11-28
63982841,9483064353,1016,Tweezers,Cover damage,2023-11-03
59788538,9216295472,1012,Glue,Faded text,2023-05-15
86789368,1850263653,1020,Scissors,Staining,2023-07-12
43666686,4903928802,1016,Clamps,Insect damage,2024-04-30
47598848,8991110251,1020,Binding Tape,Torn pages,2023-09-21
22564098,6822182436,1025,Glue,Water damage,2024-07-17
87051522,9314850551,1020,Brush,Insect damage,2023-02-18
51924229,3789172072,1025,Clamps,Faded text,2023-05-30
93342981,1695030878,1018,Scalpel,Loose binding,2024-07-31
45632776,6285430130,1025,Brush,Staining,2024-01-29
66473225,3755248043,1018,Binding Tape,Dust accumulation,2022-12-06
58084620,4986099926,1016,Brush,Torn pages,2024-06-03
23350541,7256203316,1020,Tweezers,Aging and brittleness,2023-03-08
89279763,3993269827,1018,Binding Tape,Faded text,2024-02-29
50613527,4849865407,1020,Scissors,Loose binding,2023-09-14
66997530,8725991054,1020,Scalpel,Mold growth,2023-12-10
73551143,8964004580,1020,Clamps,Torn pages,2023-10-08
29642024,8093302386,1016,Glue,Insect damage,2024-06-01
62147881,2212502874,1012,Tweezers,Loose binding,2024-06-05
11947308,6876940014,1016,Glue,Staining,2023-05-22
90721580,1365421147,1018,Tweezers,Faded text,2024-02-12
57298223,8310341222,1020,Glue,Mold growth,2023-12-25
41569597,5730282173,1030,Scalpel,Water damage,2024-01-12
75386174,9707739020,1025,Clamps,Cover damage,2024-11-06
96357696,6927410482,1025,Clamps,Aging and brittleness,2023-02-07
32525636,3634308278,1006,Clamps,Aging and brittleness,2023-06-30
81677639,4877194695,1025,Scalpel,Torn pages,2024-11-24
57953613,4965394152,1003,Clamps,Dust accumulation,2022-12-24
15224146,4385959058,1025,Clamps,Faded text,2024-02-18
59395411,5479553854,1016,Clamps,Insect damage,2023-05-31
66604374,3537043677,1003,Glue,Torn pages,2024-01-17
95440215,7463850098,1018,Scissors,Cover damage,2024-02-14
69356889,8412789297,1030,Scalpel,Insect damage,2024-04-06
79842656,4556866500,1030,Scalpel,Insect damage,2023-07-06
23219557,1063691674,1018,Glue,Staining,2023-09-06
52579685,9739648948,1020,Scalpel,Dust accumulation,2023-02-04
87969128,1845219506,1012,Glue,Water damage,2024-08-14
60181869,3934354988,1006,Glue,Insect damage,2023-09-18
81546610,9102277937,1030,Binding Tape,Mold growth,2024-10-13
44584307,8381332448,1003,Glue,Staining,2024-10-14
29248882,9811462966,1025,Glue,Water damage,2023-10-12
78794112,1823419582,1018,Binding Tape,Loose binding,2023-08-15
87051654,6901909569,1016,Tweezers,Water damage,2023-11-19
58215815,5195190668,1018,Tweezers,Loose binding,2024-11-02
91770246,7087659331,1006,Scalpel,Cover damage,2023-08-29
17452425,4806938804,1026,Glue,Staining,2023-12-22
27676045,4300903637,1012,Binding Tape,Staining,2024-11-07
37506446,8642210743,1003,Binding Tape,Insect damage,2022-12-27
74337680,4149114570,1025,Brush,Torn pages,2024-09-26
22302099,3891281908,1016,Scalpel,Aging and brittleness,2024-11-08
71060886,4302239398,1026,Glue,Faded text,2024-02-09
31739288,1342390689,1006,Brush,Torn pages,2024-11-28
16534939,4047452431,1030,Binding Tape,Water damage,2024-01-02
16534942,3594026234,1020,Scalpel,Water damage,2024-09-05
69094814,1756243192,1030,Brush,Aging and brittleness,2023-11-20
12602784,4021015562,1025,Scalpel,Loose binding,2023-04-15
42356129,8835213289,1026,Glue,Cover damage,2023-12-04
32525726,9614051935,1003,Brush,Cover damage,2024-08-30
39472548,4045280197,1030,Scalpel,Faded text,2024-10-24
17321381,9390503572,1018,Clamps,Water damage,2024-07-27
45108645,9506121849,1020,Glue,Loose binding,2023-03-09
53104037,9584827499,1012,Clamps,Insect damage,2023-12-18
47730093,8002467050,1018,Scissors,Cover damage,2023-05-08
28069296,5385237074,1026,Glue,Dust accumulation,2024-10-01
45108657,4344912083,1026,Glue,Dust accumulation,2024-05-02
26365362,3681691274,1003,Scissors,Torn pages,2023-07-03
18763187,2593824990,1020,Glue,Loose binding,2023-12-14
93867443,9462338370,1012,Binding Tape,Torn pages,2023-06-18
12209589,4492393809,1018,Tweezers,Dust accumulation,2023-09-20
85740981,2789068280,1026,Scalpel,Aging and brittleness,2024-02-06
80498102,2978259647,1003,Brush,Mold growth,2024-02-08
42880441,9507709132,1025,Binding Tape,Aging and brittleness,2024-10-04
97537475,9853050424,1012,Brush,Staining,2023-01-12
78663109,4854095921,1020,Tweezers,Cover damage,2023-07-19
17714634,6078709548,1026,Scalpel,Insect damage,2023-03-23
84823500,9104091751,1020,Scissors,Dust accumulation,2024-07-12
27151822,5376717054,1020,Glue,Staining,2023-08-04
35671503,8269124504,1030,Brush,Torn pages,2024-01-31
49171926,2153325255,1026,Tweezers,Staining,2023-11-18
95571417,5345825202,1016,Glue,Aging and brittleness,2023-07-07
90852829,5254718854,1012,Binding Tape,Staining,2023-08-09
36064735,7487816087,1018,Clamps,Insect damage,2023-03-21
81153503,2936099036,1016,Glue,Faded text,2024-11-17
59657702,9358187659,1030,Scalpel,Loose binding,2023-12-14
63065577,6487065229,1026,Binding Tape,Torn pages,2023-03-08
44584429,5787240174,1006,Glue,Torn pages,2024-06-02
40521198,8191211223,1003,Glue,Dust accumulation,2023-01-23
61885937,1613011820,1030,Binding Tape,Cover damage,2024-05-09
16272882,7886666355,1026,Scissors,Torn pages,2022-12-07
21515763,2228068137,1026,Brush,Staining,2023-09-29
19942900,8443401006,1026,Glue,Water damage,2024-11-29
56511987,4993650623,1003,Clamps,Water damage,2023-03-10
13782518,5719041040,1030,Scalpel,Water damage,2023-10-23
58215927,8268376071,1016,Glue,Staining,2023-07-04
22040057,6425999564,1012,Clamps,Loose binding,2023-07-06
81153531,9880091259,1020,Scissors,Torn pages,2023-07-07
30559745,1461073318,1003,Scalpel,Staining,2023-03-14
19942918,3289490329,1003,Tweezers,Aging and brittleness,2023-05-17
50613773,8247099382,1020,Binding Tape,Water damage,2023-06-18
12471822,5936272724,1012,Binding Tape,Insect damage,2023-12-03
37113359,1346761697,1025,Binding Tape,Dust accumulation,2023-09-17
30035475,1977678250,1012,Brush,Mold growth,2024-11-03
66473492,9643082069,1020,Scissors,Water damage,2024-11-01
34885148,5394220491,1018,Brush,Faded text,2023-06-10
27151900,7335586259,1026,Scissors,Aging and brittleness,2024-06-29
26758687,7994968081,1006,Tweezers,Faded text,2024-05-30
86920739,2908585749,1030,Brush,Dust accumulation,2023-02-13
46943780,4151768087,1003,Scalpel,Cover damage,2024-10-07
50351657,8688878104,1006,Clamps,Staining,2023-05-05
17583658,8792628646,1016,Scalpel,Torn pages,2024-04-30
61099562,8684686524,1012,Tweezers,Mold growth,2023-07-12
52317743,7378333405,1020,Scissors,Aging and brittleness,2024-03-26
86396464,7621651584,1018,Glue,Cover damage,2024-06-26
24661558,1847155531,1006,Tweezers,Loose binding,2023-02-02
26234424,7552510353,1020,Glue,Faded text,2023-02-24
24268345,2073751662,1030,Clamps,Torn pages,2024-11-03
54283833,7679381865,1026,Clamps,Faded text,2023-09-19
99634749,9275825333,1020,Brush,Cover damage,2024-07-01
80629313,4924032287,1012,Scissors,Loose binding,2024-10-31
90984006,2009540750,1016,Brush,Mold growth,2022-12-08
69488198,8055552485,1020,Binding Tape,Mold growth,2024-08-09
50482761,9941617314,1030,Scalpel,Faded text,2022-12-30
65687114,5984346281,1025,Tweezers,Staining,2024-07-08
14437964,4628161618,1003,Scissors,Torn pages,2024-06-06
99503694,1184700594,1012,Scalpel,Cover damage,2023-04-02
84299349,8070373438,1006,Scalpel,Dust accumulation,2024-01-26
82464342,5566508240,1006,Scalpel,Cover damage,2024-10-22
21778013,5404286816,1003,Clamps,Water damage,2024-02-19
63983198,2795218918,1020,Glue,Aging and brittleness,2023-07-05
69488223,2995101521,1026,Glue,Mold growth,2024-09-01
11685475,5781636278,1025,Binding Tape,Water damage,2024-09-29
28986982,7348572788,1030,Glue,Dust accumulation,2023-11-04
36851305,7714157114,1016,Binding Tape,Loose binding,2022-12-20
74993259,7864737626,1026,Scissors,Loose binding,2023-10-14
10374768,9685238889,1016,Brush,Mold growth,2023-03-04
77745777,6043763442,1003,Binding Tape,Faded text,2024-08-22
86396531,9736189850,1025,Brush,Aging and brittleness,2023-09-13
43929204,9521422580,1012,Scalpel,Dust accumulation,2023-08-31
25972344,9131288990,1018,Clamps,Loose binding,2023-03-08
85085817,5864466838,1016,Tweezers,Aging and brittleness,2023-05-18
74993279,5876818112,1025,Binding Tape,Mold growth,2023-02-08
25316991,8117045872,1020,Scalpel,Loose binding,2023-09-06
25972354,4801343952,1006,Clamps,Insect damage,2024-11-26
35409542,7262435636,1020,Tweezers,Insect damage,2023-04-26
87314058,8166456182,1016,Binding Tape,Torn pages,2023-04-28
52842122,9041251185,1026,Brush,Torn pages,2024-11-16
88493706,5719615612,1016,Scalpel,Faded text,2023-04-13
92556942,9457140333,1006,Glue,Staining,2024-02-22
64900752,2728864129,1016,Glue,Dust accumulation,2023-07-12
49827473,5464510648,1030,Glue,Water damage,2024-07-03
90721940,3595812614,1003,Scalpel,Cover damage,2024-01-06
44191388,9513307997,1012,Binding Tape,Loose binding,2023-05-14
57560733,8511657733,1016,Scalpel,Loose binding,2024-01-03
57298590,4627527917,1026,Clamps,Cover damage,2023-01-11
52973236,2054894068,1012,Scalpel,Mold growth,2024-06-19
78139061,2644593528,1006,Brush,Mold growth,2024-06-14
16928437,7320771863,1012,Clamps,Water damage,2023-01-26
20336311,7776680751,1016,Brush,Mold growth,2024-07-19
47730361,9122888976,1025,Glue,Aging and brittleness,2023-01-26
35802810,8120964709,1026,Brush,Torn pages,2024-08-26
68701887,2418428965,1012,Scissors,Loose binding,2024-06-21
17452737,9164916710,1026,Glue,Loose binding,2024-05-29
15093443,7249733679,1012,Clamps,Mold growth,2023-04-03
39472836,7190877378,1003,Tweezers,Staining,2024-03-10
47992515,1936013475,1018,Tweezers,Staining,2023-04-18
17583820,9516577802,1012,Scalpel,Water damage,2023-02-25
54808273,3514008911,1006,Scalpel,Staining,2024-02-16
33050327,5927006030,1020,Binding Tape,Staining,2024-07-30
99634907,1081625886,1025,Glue,Staining,2024-10-15
23482075,6954487251,1012,Scalpel,Faded text,2024-03-17
26496745,8152292974,1003,Brush,Mold growth,2023-03-06
63983339,4833699101,1030,Tweezers,Mold growth,2024-03-27
51007212,1726816657,1006,Scissors,Insect damage,2023-04-04
65818353,4842107113,1026,Scalpel,Aging and brittleness,2023-07-17
27545334,6297247399,1030,Scissors,Insect damage,2024-06-19
67129079,6147203126,1018,Scissors,Aging and brittleness,2023-05-22
71847682,3379757551,1020,Scalpel,Aging and brittleness,2024-10-13
46288643,9378619319,1016,Scissors,Water damage,2024-02-15
64507652,4436395314,1020,Binding Tape,Aging and brittleness,2024-01-26
